234.15	1.088E-18
234.20	1.084E-18
234.25	1.089E-18
234.30	1.069E-18
234.35	1.076E-18
234.40	1.090E-18
234.45	1.107E-18
234.50	1.101E-18
234.55	1.086E-18
234.60	1.074E-18
234.65	1.090E-18
234.70	1.090E-18
234.75	1.107E-18
234.80	1.080E-18
234.85	1.085E-18
234.90	1.076E-18
234.95	1.071E-18
235.00	1.041E-18
235.05	1.065E-18
235.10	1.076E-18
235.15	1.056E-18
235.20	1.091E-18
235.25	1.062E-18
235.30	1.077E-18
235.35	1.073E-18
235.40	1.050E-18
235.45	1.059E-18
235.50	1.060E-18
235.55	1.041E-18
235.60	1.038E-18
235.65	1.047E-18
235.70	1.037E-18
235.75	1.047E-18
235.80	1.040E-18
235.85	1.023E-18
235.90	1.029E-18
235.95	1.032E-18
236.00	1.011E-18
236.05	1.023E-18
236.10	1.018E-18
236.15	1.024E-18
236.20	1.011E-18
236.25	1.010E-18
236.30	1.007E-18
236.35	1.010E-18
236.40	9.992E-19
236.45	9.977E-19
236.50	1.007E-18
236.55	9.896E-19
236.60	9.891E-19
236.65	9.886E-19
236.70	9.833E-19
236.75	9.803E-19
236.80	9.798E-19
236.85	9.764E-19
236.90	9.857E-19
236.95	9.690E-19
237.00	9.739E-19
237.05	9.714E-19
237.10	9.599E-19
237.15	9.661E-19
237.20	9.527E-19
237.25	9.607E-19
237.30	9.534E-19
237.35	9.523E-19
237.40	9.544E-19
237.45	9.450E-19
237.50	9.539E-19
237.55	9.417E-19
237.60	9.389E-19
237.65	9.416E-19
237.70	9.299E-19
237.75	9.341E-19
237.80	9.340E-19
237.85	9.236E-19
237.90	9.283E-19
237.95	9.266E-19
238.00	9.321E-19
238.05	9.224E-19
238.10	9.286E-19
238.15	9.276E-19
238.20	9.172E-19
238.25	9.175E-19
238.30	9.096E-19
238.35	9.051E-19
238.40	9.099E-19
238.45	9.037E-19
238.50	9.074E-19
238.55	9.051E-19
238.60	8.965E-19
238.65	8.991E-19
238.70	8.963E-19
238.75	8.975E-19
238.80	8.920E-19
238.85	8.961E-19
238.90	8.904E-19
238.95	8.898E-19
239.00	8.936E-19
239.05	8.879E-19
239.10	8.863E-19
239.15	8.798E-19
239.20	8.772E-19
239.25	8.867E-19
239.30	8.718E-19
239.35	8.771E-19
239.40	8.729E-19
239.45	8.748E-19
239.50	8.702E-19
239.55	8.667E-19
239.60	8.670E-19
239.65	8.632E-19
239.70	8.683E-19
239.75	8.411E-19
239.80	8.603E-19
239.85	8.640E-19
239.90	8.616E-19
239.95	8.554E-19
240.00	8.494E-19
240.05	8.503E-19
240.10	8.509E-19
240.15	8.455E-19
240.20	8.517E-19
240.25	8.458E-19
240.30	8.412E-19
240.35	8.433E-19
240.40	8.474E-19
240.45	8.352E-19
240.50	8.408E-19
240.55	8.366E-19
240.60	8.367E-19
240.65	8.378E-19
240.70	8.333E-19
240.75	8.349E-19
240.80	8.247E-19
240.85	8.230E-19
240.90	8.346E-19
240.95	8.320E-19
241.00	8.260E-19
241.05	8.240E-19
241.10	8.241E-19
241.15	8.239E-19
241.20	8.168E-19
241.25	8.196E-19
241.30	8.137E-19
241.35	8.160E-19
241.40	8.207E-19
241.45	8.128E-19
241.50	8.176E-19
241.55	8.061E-19
241.60	8.104E-19
241.65	8.134E-19
241.70	8.095E-19
241.75	8.095E-19
241.80	8.164E-19
241.85	8.179E-19
241.90	8.114E-19
241.95	8.113E-19
242.00	8.045E-19
242.05	8.039E-19
242.10	8.105E-19
242.15	8.064E-19
242.20	8.056E-19
242.25	8.044E-19
242.30	8.067E-19
242.35	7.922E-19
242.40	8.041E-19
242.45	8.076E-19
242.50	8.044E-19
242.55	7.943E-19
242.60	7.978E-19
242.65	7.911E-19
242.70	7.885E-19
242.75	7.921E-19
242.80	7.988E-19
242.85	7.921E-19
242.90	7.895E-19
242.95	7.822E-19
243.00	7.892E-19
243.05	7.833E-19
243.10	7.879E-19
243.15	7.823E-19
243.20	7.843E-19
243.25	7.814E-19
243.30	7.860E-19
243.35	7.878E-19
243.40	7.799E-19
243.45	7.732E-19
243.50	7.756E-19
243.55	7.838E-19
243.60	7.755E-19
243.65	7.794E-19
243.70	7.789E-19
243.75	7.826E-19
243.80	7.726E-19
243.85	7.730E-19
243.90	7.727E-19
243.95	7.726E-19
244.00	7.702E-19
244.05	7.717E-19
244.10	7.715E-19
244.15	7.719E-19
244.20	7.687E-19
244.25	7.674E-19
244.30	7.705E-19
244.35	7.738E-19
244.40	7.757E-19
244.45	7.745E-19
244.50	7.747E-19
244.55	7.724E-19
244.60	7.682E-19
